split,filename,question_id,rollout_idx,prefix_idx,label,family,n_words,n_tokens
train,gpqa_chem_177_rollout_009_prefix_0.json,gpqa_chem_177,9,0,yes,gpqa_chem,6640,11742
train,gpqa_chem_177_rollout_012_prefix_0.json,gpqa_chem_177,12,0,yes,gpqa_chem,4388,7582
train,gpqa_chem_177_rollout_013_prefix_2.json,gpqa_chem_177,13,2,no,gpqa_chem,5205,9162
train,gpqa_chem_177_rollout_015_prefix_4.json,gpqa_chem_177,15,4,no,gpqa_chem,1470,2653
train,gpqa_chem_177_rollout_020_prefix_0.json,gpqa_chem_177,20,0,yes,gpqa_chem,8962,15357
train,gpqa_chem_177_rollout_020_prefix_2.json,gpqa_chem_177,20,2,no,gpqa_chem,3887,6666
train,gpqa_chem_177_rollout_022_prefix_1.json,gpqa_chem_177,22,1,yes,gpqa_chem,8167,13667
train,gpqa_chem_177_rollout_023_prefix_1.json,gpqa_chem_177,23,1,no,gpqa_chem,2805,5382
train,gpqa_chem_177_rollout_025_prefix_2.json,gpqa_chem_177,25,2,no,gpqa_chem,4864,8758
train,gpqa_chem_178_rollout_023_prefix_0.json,gpqa_chem_178,23,0,yes,gpqa_chem,1618,2817
train,gpqa_chem_178_rollout_028_prefix_0.json,gpqa_chem_178,28,0,yes,gpqa_chem,1509,2632
train,gpqa_chem_179_rollout_010_prefix_2.json,gpqa_chem_179,10,2,no,gpqa_chem,1724,3260
train,gpqa_chem_179_rollout_011_prefix_2.json,gpqa_chem_179,11,2,no,gpqa_chem,3613,6544
train,gpqa_chem_179_rollout_029_prefix_1.json,gpqa_chem_179,29,1,yes,gpqa_chem,8000,15176
train,gpqa_chem_179_rollout_029_prefix_2.json,gpqa_chem_179,29,2,no,gpqa_chem,5155,9800
train,gpqa_chem_180_rollout_000_prefix_0.json,gpqa_chem_180,0,0,yes,gpqa_chem,4540,9091
train,gpqa_chem_180_rollout_001_prefix_0.json,gpqa_chem_180,1,0,yes,gpqa_chem,6176,11940
train,gpqa_chem_180_rollout_024_prefix_0.json,gpqa_chem_180,24,0,no,gpqa_chem,1941,4166
train,gpqa_chem_181_rollout_001_prefix_1.json,gpqa_chem_181,1,1,yes,gpqa_chem,1520,2489
train,gpqa_chem_181_rollout_026_prefix_3.json,gpqa_chem_181,26,3,no,gpqa_chem,1420,2370
train,gpqa_chem_181_rollout_027_prefix_3.json,gpqa_chem_181,27,3,no,gpqa_chem,331,687
train,gpqa_chem_182_rollout_000_prefix_0.json,gpqa_chem_182,0,0,yes,gpqa_chem,2178,3541
train,gpqa_chem_182_rollout_013_prefix_0.json,gpqa_chem_182,13,0,yes,gpqa_chem,1736,3043
train,gpqa_chem_182_rollout_019_prefix_1.json,gpqa_chem_182,19,1,yes,gpqa_chem,950,1749
train,gpqa_chem_182_rollout_021_prefix_0.json,gpqa_chem_182,21,0,yes,gpqa_chem,1144,1997
train,gpqa_chem_182_rollout_021_prefix_1.json,gpqa_chem_182,21,1,yes,gpqa_chem,1124,1971
train,gpqa_chem_182_rollout_028_prefix_1.json,gpqa_chem_182,28,1,no,gpqa_chem,1110,1971
train,gpqa_chem_182_rollout_029_prefix_0.json,gpqa_chem_182,29,0,no,gpqa_chem,1127,2002
train,race_0354_rollout_001_prefix_12.json,race_0354,1,12,no,race,949,1653
train,race_0354_rollout_001_prefix_13.json,race_0354,1,13,no,race,749,1418
train,race_0354_rollout_001_prefix_14.json,race_0354,1,14,no,race,549,1178
train,race_0354_rollout_002_prefix_0.json,race_0354,2,0,yes,race,3753,5039
train,race_0354_rollout_003_prefix_5.json,race_0354,3,5,no,race,1281,2016
train,race_0354_rollout_005_prefix_5.json,race_0354,5,5,no,race,2260,3220
train,race_0354_rollout_006_prefix_2.json,race_0354,6,2,no,race,668,1335
train,race_0354_rollout_008_prefix_8.json,race_0354,8,8,no,race,430,1031
train,race_0354_rollout_009_prefix_0.json,race_0354,9,0,no,race,3577,4863
train,race_0354_rollout_009_prefix_14.json,race_0354,9,14,no,race,777,1451
train,race_0354_rollout_009_prefix_7.json,race_0354,9,7,no,race,2177,3193
train,race_0354_rollout_010_prefix_11.json,race_0354,10,11,no,race,310,882
train,race_0354_rollout_010_prefix_4.json,race_0354,10,4,no,race,1710,2563
train,race_0354_rollout_012_prefix_3.json,race_0354,12,3,no,race,1958,2855
train,race_0354_rollout_014_prefix_1.json,race_0354,14,1,no,race,2810,3877
train,race_0354_rollout_014_prefix_14.json,race_0354,14,14,no,race,210,766
train,race_0354_rollout_014_prefix_7.json,race_0354,14,7,no,race,1610,2446
train,race_0354_rollout_015_prefix_1.json,race_0354,15,1,yes,race,1346,2088
train,race_0354_rollout_015_prefix_4.json,race_0354,15,4,no,race,691,1326
train,race_0354_rollout_016_prefix_0.json,race_0354,16,0,no,race,1703,2639
train,race_0354_rollout_017_prefix_12.json,race_0354,17,12,no,race,885,1582
train,race_0354_rollout_017_prefix_4.json,race_0354,17,4,no,race,2485,3546
train,race_0354_rollout_017_prefix_6.json,race_0354,17,6,no,race,2085,3066
train,race_0354_rollout_018_prefix_8.json,race_0354,18,8,no,race,1208,1955
train,race_0354_rollout_020_prefix_8.json,race_0354,20,8,no,race,768,1445
train,race_0354_rollout_020_prefix_9.json,race_0354,20,9,no,race,568,1208
train,race_0354_rollout_023_prefix_0.json,race_0354,23,0,yes,race,2830,3946
train,race_0354_rollout_023_prefix_1.json,race_0354,23,1,yes,race,2820,3935
train,race_0354_rollout_023_prefix_15.json,race_0354,23,15,no,race,155,695
train,race_0354_rollout_024_prefix_12.json,race_0354,24,12,no,race,873,1544
train,race_0354_rollout_024_prefix_7.json,race_0354,24,7,no,race,1873,2734
train,race_0354_rollout_025_prefix_15.json,race_0354,25,15,no,race,26,543
train,race_0354_rollout_026_prefix_10.json,race_0354,26,10,no,race,1883,2787
train,race_0354_rollout_026_prefix_17.json,race_0354,26,17,no,race,483,1094
train,race_0354_rollout_026_prefix_7.json,race_0354,26,7,no,race,2483,3519
train,race_0354_rollout_027_prefix_0.json,race_0354,27,0,no,race,2478,3501
train,race_0354_rollout_027_prefix_1.json,race_0354,27,1,no,race,2278,3270
train,race_0354_rollout_027_prefix_4.json,race_0354,27,4,no,race,1678,2550
train,race_0354_rollout_028_prefix_10.json,race_0354,28,10,no,race,1761,2663
train,race_0354_rollout_028_prefix_12.json,race_0354,28,12,no,race,1361,2178
train,race_0354_rollout_029_prefix_4.json,race_0354,29,4,no,race,1655,2489
train,race_0415_rollout_000_prefix_1.json,race_0415,0,1,yes,race,220,905
train,race_0415_rollout_014_prefix_2.json,race_0415,14,2,yes,race,261,950
train,race_1012_rollout_002_prefix_5.json,race_1012,2,5,no,race,186,577
train,race_1012_rollout_007_prefix_1.json,race_1012,7,1,no,race,114,494
train,race_1012_rollout_013_prefix_4.json,race_1012,13,4,no,race,288,716
train,race_1012_rollout_019_prefix_1.json,race_1012,19,1,no,race,765,1310
train,race_1012_rollout_019_prefix_2.json,race_1012,19,2,no,race,565,1048
train,race_1012_rollout_020_prefix_2.json,race_1012,20,2,no,race,269,684
train,race_1012_rollout_022_prefix_3.json,race_1012,22,3,no,race,333,761
train,race_1012_rollout_027_prefix_0.json,race_1012,27,0,yes,race,693,1173
train,race_1012_rollout_029_prefix_0.json,race_1012,29,0,no,race,794,1331
train,race_11279_rollout_001_prefix_0.json,race_11279,1,0,yes,race,234,834
train,race_11279_rollout_002_prefix_2.json,race_11279,2,2,yes,race,147,726
train,race_11279_rollout_020_prefix_1.json,race_11279,20,1,no,race,35,584
train,race_11698_rollout_007_prefix_2.json,race_11698,7,2,yes,race,61,413
train,race_11698_rollout_017_prefix_0.json,race_11698,17,0,yes,race,113,473
train,race_11809_rollout_000_prefix_1.json,race_11809,0,1,yes,race,291,783
train,race_11809_rollout_001_prefix_0.json,race_11809,1,0,yes,race,689,1282
train,race_11809_rollout_001_prefix_1.json,race_11809,1,1,no,race,414,939
train,race_11809_rollout_016_prefix_2.json,race_11809,16,2,no,race,113,572
train,race_11809_rollout_017_prefix_2.json,race_11809,17,2,no,race,540,1081
train,race_11809_rollout_018_prefix_5.json,race_11809,18,5,no,race,65,510
train,race_11809_rollout_026_prefix_2.json,race_11809,26,2,yes,race,305,801
train,race_11809_rollout_027_prefix_0.json,race_11809,27,0,yes,race,537,1088
train,race_11878_rollout_004_prefix_0.json,race_11878,4,0,yes,race,315,826
train,race_11878_rollout_006_prefix_0.json,race_11878,6,0,yes,race,345,843
train,race_11878_rollout_007_prefix_0.json,race_11878,7,0,yes,race,276,771
train,race_11878_rollout_017_prefix_1.json,race_11878,17,1,yes,race,265,776
train,race_11878_rollout_024_prefix_3.json,race_11878,24,3,no,race,133,590
train,race_12070_rollout_022_prefix_1.json,race_12070,22,1,yes,race,277,826
train,race_12070_rollout_022_prefix_3.json,race_12070,22,3,yes,race,257,799
train,race_12070_rollout_027_prefix_1.json,race_12070,27,1,yes,race,316,867
train,race_12070_rollout_027_prefix_2.json,race_12070,27,2,no,race,51,513
train,race_12137_rollout_000_prefix_0.json,race_12137,0,0,no,race,170,725
train,race_12137_rollout_005_prefix_1.json,race_12137,5,1,no,race,101,638
train,race_12137_rollout_008_prefix_1.json,race_12137,8,1,no,race,55,590
train,race_12137_rollout_010_prefix_2.json,race_12137,10,2,no,race,70,608
train,race_12137_rollout_015_prefix_2.json,race_12137,15,2,yes,race,602,1248
train,race_12137_rollout_015_prefix_4.json,race_12137,15,4,no,race,147,695
train,race_12137_rollout_020_prefix_3.json,race_12137,20,3,no,race,27,556
train,race_12137_rollout_025_prefix_0.json,race_12137,25,0,yes,race,447,1047
train,race_12137_rollout_026_prefix_2.json,race_12137,26,2,no,race,100,639
train,race_12693_rollout_002_prefix_3.json,race_12693,2,3,yes,race,161,714
train,race_12693_rollout_007_prefix_1.json,race_12693,7,1,yes,race,224,786
train,race_12693_rollout_020_prefix_0.json,race_12693,20,0,yes,race,302,892
train,race_12693_rollout_020_prefix_1.json,race_12693,20,1,yes,race,292,881
train,race_12693_rollout_024_prefix_0.json,race_12693,24,0,yes,race,298,878
train,race_12729_rollout_014_prefix_0.json,race_12729,14,0,no,race,144,718
train,race_12729_rollout_021_prefix_0.json,race_12729,21,0,yes,race,190,771
train,race_12757_rollout_005_prefix_0.json,race_12757,5,0,yes,race,315,820
train,race_12757_rollout_007_prefix_0.json,race_12757,7,0,no,race,106,557
train,race_12757_rollout_014_prefix_0.json,race_12757,14,0,no,race,57,492
train,race_12757_rollout_018_prefix_1.json,race_12757,18,1,yes,race,118,560
train,race_12757_rollout_027_prefix_0.json,race_12757,27,0,yes,race,543,1124
train,race_12802_rollout_001_prefix_1.json,race_12802,1,1,yes,race,104,645
train,race_12802_rollout_011_prefix_0.json,race_12802,11,0,yes,race,76,610
train,race_13348_rollout_013_prefix_4.json,race_13348,13,4,no,race,754,1389
train,race_13348_rollout_016_prefix_0.json,race_13348,16,0,no,race,57,546
train,race_13348_rollout_022_prefix_0.json,race_13348,22,0,yes,race,389,941
train,race_13348_rollout_024_prefix_9.json,race_13348,24,9,no,race,112,612
train,race_1334_rollout_000_prefix_0.json,race_1334,0,0,yes,race,180,635
train,race_1334_rollout_014_prefix_0.json,race_1334,14,0,yes,race,192,657
train,race_1334_rollout_024_prefix_0.json,race_1334,24,0,yes,race,323,797
train,race_13964_rollout_002_prefix_1.json,race_13964,2,1,yes,race,293,730
train,race_13964_rollout_003_prefix_3.json,race_13964,3,3,no,race,289,732
train,race_13964_rollout_014_prefix_1.json,race_13964,14,1,no,race,133,536
train,race_13964_rollout_025_prefix_1.json,race_13964,25,1,yes,race,559,1050
train,race_13964_rollout_027_prefix_0.json,race_13964,27,0,yes,race,344,788
train,race_1402_rollout_015_prefix_1.json,race_1402,15,1,yes,race,141,573
train,race_1402_rollout_027_prefix_2.json,race_1402,27,2,yes,race,145,568
train,race_1402_rollout_028_prefix_1.json,race_1402,28,1,yes,race,52,454
train,race_1486_rollout_000_prefix_0.json,race_1486,0,0,yes,race,250,700
train,race_1486_rollout_007_prefix_0.json,race_1486,7,0,yes,race,202,634
train,race_1486_rollout_022_prefix_0.json,race_1486,22,0,yes,race,413,890
train,race_14906_rollout_008_prefix_0.json,race_14906,8,0,yes,race,136,529
train,race_14906_rollout_023_prefix_0.json,race_14906,23,0,yes,race,148,566
train,race_14906_rollout_028_prefix_0.json,race_14906,28,0,yes,race,116,517
train,race_15803_rollout_008_prefix_2.json,race_15803,8,2,no,race,49,529
train,race_15803_rollout_026_prefix_0.json,race_15803,26,0,yes,race,325,885
train,race_15926_rollout_000_prefix_0.json,race_15926,0,0,no,race,32,517
train,race_15926_rollout_027_prefix_1.json,race_15926,27,1,no,race,111,609
train,race_15942_rollout_015_prefix_0.json,race_15942,15,0,yes,race,410,942
train,race_15942_rollout_023_prefix_0.json,race_15942,23,0,yes,race,362,896
train,race_15942_rollout_028_prefix_0.json,race_15942,28,0,yes,race,276,796
train,race_1613_rollout_000_prefix_0.json,race_1613,0,0,yes,race,384,832
train,race_1613_rollout_020_prefix_1.json,race_1613,20,1,no,race,116,507
train,race_1613_rollout_025_prefix_1.json,race_1613,25,1,yes,race,234,640
train,race_1613_rollout_029_prefix_0.json,race_1613,29,0,yes,race,220,631
train,race_17171_rollout_011_prefix_0.json,race_17171,11,0,yes,race,158,567
train,race_17171_rollout_027_prefix_0.json,race_17171,27,0,no,race,472,964
train,race_17171_rollout_027_prefix_1.json,race_17171,27,1,no,race,272,711
train,race_17299_rollout_003_prefix_0.json,race_17299,3,0,yes,race,272,796
train,race_17299_rollout_005_prefix_3.json,race_17299,5,3,no,race,36,506
train,race_17299_rollout_015_prefix_0.json,race_17299,15,0,yes,race,329,852
train,race_17523_rollout_010_prefix_0.json,race_17523,10,0,yes,race,363,699
train,race_17523_rollout_024_prefix_0.json,race_17523,24,0,yes,race,234,536
train,race_1766_rollout_008_prefix_0.json,race_1766,8,0,yes,race,568,1228
train,race_1766_rollout_015_prefix_1.json,race_1766,15,1,no,race,55,627
train,race_1766_rollout_026_prefix_0.json,race_1766,26,0,yes,race,337,955
train,race_17801_rollout_026_prefix_1.json,race_17801,26,1,no,race,77,557
train,race_18408_rollout_004_prefix_0.json,race_18408,4,0,yes,race,166,678
train,race_18408_rollout_017_prefix_0.json,race_18408,17,0,yes,race,275,812
train,race_18408_rollout_022_prefix_0.json,race_18408,22,0,yes,race,153,667
train,race_18473_rollout_001_prefix_1.json,race_18473,1,1,yes,race,272,837
train,race_18473_rollout_011_prefix_1.json,race_18473,11,1,no,race,111,636
train,race_18473_rollout_017_prefix_2.json,race_18473,17,2,no,race,46,556
train,race_18473_rollout_021_prefix_1.json,race_18473,21,1,yes,race,201,745
train,race_18514_rollout_000_prefix_0.json,race_18514,0,0,yes,race,79,589
train,race_18514_rollout_000_prefix_1.json,race_18514,0,1,yes,race,69,575
train,race_18514_rollout_007_prefix_0.json,race_18514,7,0,yes,race,223,771
train,race_18514_rollout_009_prefix_0.json,race_18514,9,0,yes,race,236,795
train,race_18514_rollout_014_prefix_0.json,race_18514,14,0,yes,race,194,732
train,race_18514_rollout_024_prefix_2.json,race_18514,24,2,yes,race,196,743
train,race_18705_rollout_000_prefix_1.json,race_18705,0,1,no,race,220,745
train,race_18705_rollout_001_prefix_1.json,race_18705,1,1,no,race,84,580
train,race_18705_rollout_004_prefix_1.json,race_18705,4,1,no,race,45,536
train,race_18705_rollout_008_prefix_2.json,race_18705,8,2,no,race,116,618
train,race_18705_rollout_014_prefix_1.json,race_18705,14,1,no,race,192,706
train,race_18705_rollout_016_prefix_0.json,race_18705,16,0,no,race,202,715
train,race_1879_rollout_001_prefix_1.json,race_1879,1,1,no,race,99,635
train,race_1879_rollout_006_prefix_0.json,race_1879,6,0,yes,race,233,805
train,race_1879_rollout_015_prefix_0.json,race_1879,15,0,yes,race,226,799
train,race_1879_rollout_015_prefix_1.json,race_1879,15,1,yes,race,216,786
train,race_1879_rollout_025_prefix_1.json,race_1879,25,1,yes,race,299,884
train,race_19298_rollout_010_prefix_0.json,race_19298,10,0,yes,race,329,929
train,race_19298_rollout_017_prefix_0.json,race_19298,17,0,yes,race,229,818
train,race_19298_rollout_017_prefix_2.json,race_19298,17,2,yes,race,199,782
train,race_19298_rollout_028_prefix_1.json,race_19298,28,1,yes,race,299,901
train,race_19875_rollout_009_prefix_1.json,race_19875,9,1,yes,race,240,612
train,race_19875_rollout_011_prefix_3.json,race_19875,11,3,no,race,104,443
train,race_19875_rollout_013_prefix_1.json,race_19875,13,1,yes,race,255,623
train,race_19875_rollout_018_prefix_0.json,race_19875,18,0,no,race,59,391
train,race_19875_rollout_027_prefix_0.json,race_19875,27,0,no,race,108,448
train,race_19955_rollout_024_prefix_0.json,race_19955,24,0,yes,race,124,654
train,race_20179_rollout_003_prefix_7.json,race_20179,3,7,no,race,2398,3303
train,race_20179_rollout_004_prefix_5.json,race_20179,4,5,no,race,996,1660
train,race_20179_rollout_005_prefix_11.json,race_20179,5,11,no,race,62,523
train,race_20179_rollout_006_prefix_5.json,race_20179,6,5,no,race,344,857
train,race_20179_rollout_008_prefix_2.json,race_20179,8,2,no,race,1496,2287
train,race_20179_rollout_009_prefix_1.json,race_20179,9,1,no,race,790,1392
train,race_20179_rollout_009_prefix_3.json,race_20179,9,3,no,race,390,916
train,race_20179_rollout_010_prefix_8.json,race_20179,10,8,no,race,74,534
train,race_20179_rollout_011_prefix_1.json,race_20179,11,1,yes,race,862,1530
train,race_20179_rollout_012_prefix_16.json,race_20179,12,16,no,race,463,1009
train,race_20179_rollout_012_prefix_6.json,race_20179,12,6,no,race,2463,3424
train,race_20179_rollout_013_prefix_4.json,race_20179,13,4,no,race,512,1069
train,race_20179_rollout_015_prefix_4.json,race_20179,15,4,no,race,936,1547
train,race_20179_rollout_016_prefix_2.json,race_20179,16,2,no,race,530,1105
train,race_20179_rollout_016_prefix_4.json,race_20179,16,4,no,race,130,603
train,race_20179_rollout_019_prefix_0.json,race_20179,19,0,no,race,1062,1756
train,race_20179_rollout_022_prefix_4.json,race_20179,22,4,no,race,1119,1768
train,race_20179_rollout_022_prefix_9.json,race_20179,22,9,no,race,119,595
train,race_20179_rollout_023_prefix_3.json,race_20179,23,3,no,race,1007,1692
train,race_20179_rollout_024_prefix_2.json,race_20179,24,2,no,race,1884,2683
train,race_20179_rollout_024_prefix_3.json,race_20179,24,3,no,race,1684,2444
train,race_20179_rollout_024_prefix_8.json,race_20179,24,8,no,race,684,1271
train,race_20179_rollout_027_prefix_14.json,race_20179,27,14,no,race,888,1513
train,race_20179_rollout_029_prefix_0.json,race_20179,29,0,no,race,1899,2759
train,race_20515_rollout_001_prefix_0.json,race_20515,1,0,yes,race,274,810
train,race_20515_rollout_005_prefix_0.json,race_20515,5,0,no,race,266,801
train,race_20515_rollout_005_prefix_1.json,race_20515,5,1,no,race,66,569
train,race_20515_rollout_006_prefix_1.json,race_20515,6,1,no,race,29,522
train,race_20515_rollout_011_prefix_0.json,race_20515,11,0,yes,race,411,981
train,race_20515_rollout_018_prefix_0.json,race_20515,18,0,yes,race,256,786
train,race_20515_rollout_020_prefix_1.json,race_20515,20,1,no,race,33,528
train,race_21351_rollout_011_prefix_0.json,race_21351,11,0,yes,race,443,885
train,race_21351_rollout_011_prefix_2.json,race_21351,11,2,no,race,178,570
train,race_21519_rollout_003_prefix_0.json,race_21519,3,0,yes,race,281,887
train,race_21573_rollout_009_prefix_1.json,race_21573,9,1,yes,race,206,625
train,race_21573_rollout_029_prefix_0.json,race_21573,29,0,no,race,27,357
train,race_21585_rollout_012_prefix_0.json,race_21585,12,0,no,race,63,469
train,race_21585_rollout_019_prefix_0.json,race_21585,19,0,yes,race,268,717
train,race_21585_rollout_028_prefix_0.json,race_21585,28,0,yes,race,324,785
train,race_21912_rollout_006_prefix_1.json,race_21912,6,1,yes,race,291,792
train,race_21912_rollout_010_prefix_0.json,race_21912,10,0,yes,race,159,645
train,race_21912_rollout_015_prefix_0.json,race_21912,15,0,yes,race,165,644
train,race_21912_rollout_022_prefix_0.json,race_21912,22,0,yes,race,204,692
train,race_21912_rollout_026_prefix_0.json,race_21912,26,0,yes,race,256,756
train,race_22018_rollout_008_prefix_0.json,race_22018,8,0,yes,race,105,563
train,race_22018_rollout_024_prefix_2.json,race_22018,24,2,yes,race,77,512
train,race_22018_rollout_028_prefix_0.json,race_22018,28,0,yes,race,178,658
train,race_22065_rollout_001_prefix_1.json,race_22065,1,1,yes,race,209,737
train,race_22065_rollout_002_prefix_1.json,race_22065,2,1,no,race,195,715
train,race_22065_rollout_018_prefix_0.json,race_22065,18,0,yes,race,225,748
train,race_22065_rollout_026_prefix_0.json,race_22065,26,0,yes,race,163,667
train,race_22448_rollout_006_prefix_1.json,race_22448,6,1,yes,race,220,620
train,race_22448_rollout_014_prefix_0.json,race_22448,14,0,yes,race,134,513
train,race_22448_rollout_016_prefix_1.json,race_22448,16,1,yes,race,217,615
train,race_22448_rollout_022_prefix_0.json,race_22448,22,0,yes,race,389,847
train,race_2256_rollout_002_prefix_3.json,race_2256,2,3,yes,race,445,1047
train,race_2256_rollout_002_prefix_4.json,race_2256,2,4,no,race,200,731
train,race_2256_rollout_013_prefix_0.json,race_2256,13,0,yes,race,686,1361
train,race_2256_rollout_014_prefix_1.json,race_2256,14,1,no,race,380,964
train,race_2256_rollout_017_prefix_1.json,race_2256,17,1,no,race,250,821
train,race_2256_rollout_028_prefix_1.json,race_2256,28,1,no,race,292,856
train,race_22650_rollout_020_prefix_0.json,race_22650,20,0,yes,race,173,724
train,race_22819_rollout_001_prefix_0.json,race_22819,1,0,no,race,330,863
train,race_22819_rollout_001_prefix_1.json,race_22819,1,1,no,race,130,605
train,race_22819_rollout_002_prefix_0.json,race_22819,2,0,no,race,2171,3397
train,race_22819_rollout_003_prefix_0.json,race_22819,3,0,yes,race,1968,3013
train,race_22819_rollout_003_prefix_8.json,race_22819,3,8,no,race,493,1076
train,race_22819_rollout_007_prefix_4.json,race_22819,7,4,no,race,988,1743
train,race_22819_rollout_008_prefix_6.json,race_22819,8,6,no,race,716,1378
train,race_22819_rollout_008_prefix_7.json,race_22819,8,7,no,race,516,1119
train,race_22819_rollout_008_prefix_9.json,race_22819,8,9,no,race,116,577
train,race_22819_rollout_009_prefix_1.json,race_22819,9,1,yes,race,391,963
train,race_22819_rollout_017_prefix_2.json,race_22819,17,2,no,race,1420,2331
train,race_22819_rollout_017_prefix_5.json,race_22819,17,5,no,race,820,1505
train,race_22819_rollout_026_prefix_0.json,race_22819,26,0,no,race,91,557
train,race_22819_rollout_029_prefix_5.json,race_22819,29,5,no,race,979,1731
train,race_22819_rollout_029_prefix_8.json,race_22819,29,8,no,race,379,939
train,race_23301_rollout_013_prefix_0.json,race_23301,13,0,yes,race,129,603
train,race_23301_rollout_015_prefix_0.json,race_23301,15,0,yes,race,187,684
train,race_23301_rollout_022_prefix_0.json,race_23301,22,0,yes,race,185,684
train,race_23301_rollout_023_prefix_0.json,race_23301,23,0,yes,race,201,692
train,race_23301_rollout_029_prefix_0.json,race_23301,29,0,yes,race,315,852
train,race_23457_rollout_003_prefix_1.json,race_23457,3,1,no,race,189,539
train,race_23457_rollout_005_prefix_0.json,race_23457,5,0,no,race,68,397
train,race_23457_rollout_008_prefix_2.json,race_23457,8,2,no,race,254,616
train,race_23457_rollout_009_prefix_2.json,race_23457,9,2,yes,race,439,830
train,race_23457_rollout_010_prefix_0.json,race_23457,10,0,yes,race,354,731
train,race_23457_rollout_020_prefix_1.json,race_23457,20,1,yes,race,333,719
train,race_23457_rollout_022_prefix_0.json,race_23457,22,0,no,race,124,463
train,race_23457_rollout_027_prefix_1.json,race_23457,27,1,yes,race,710,1168
train,race_23457_rollout_027_prefix_2.json,race_23457,27,2,no,race,465,860
train,race_23457_rollout_028_prefix_0.json,race_23457,28,0,yes,race,322,703
train,race_23457_rollout_028_prefix_2.json,race_23457,28,2,no,race,47,370
train,race_23460_rollout_025_prefix_0.json,race_23460,25,0,yes,race,284,685
train,race_23792_rollout_006_prefix_0.json,race_23792,6,0,yes,race,366,1005
train,race_23792_rollout_010_prefix_0.json,race_23792,10,0,yes,race,379,1040
train,race_23792_rollout_027_prefix_0.json,race_23792,27,0,yes,race,576,1259
train,race_24066_rollout_004_prefix_1.json,race_24066,4,1,no,race,101,982
train,race_24066_rollout_011_prefix_0.json,race_24066,11,0,yes,race,283,1212
train,race_24066_rollout_012_prefix_0.json,race_24066,12,0,yes,race,348,1274
train,race_24066_rollout_017_prefix_1.json,race_24066,17,1,no,race,331,1262
train,race_24066_rollout_021_prefix_0.json,race_24066,21,0,yes,race,307,1223
train,race_24170_rollout_013_prefix_0.json,race_24170,13,0,no,race,43,519
train,race_24170_rollout_017_prefix_0.json,race_24170,17,0,yes,race,269,778
train,race_24170_rollout_026_prefix_0.json,race_24170,26,0,yes,race,221,727
train,race_24430_rollout_012_prefix_0.json,race_24430,12,0,yes,race,279,814
train,race_24430_rollout_018_prefix_2.json,race_24430,18,2,no,race,116,596
train,race_24430_rollout_021_prefix_0.json,race_24430,21,0,yes,race,298,845
train,race_24430_rollout_024_prefix_2.json,race_24430,24,2,no,race,39,508
train,race_24430_rollout_026_prefix_1.json,race_24430,26,1,yes,race,227,751
train,race_24952_rollout_000_prefix_0.json,race_24952,0,0,yes,race,335,775
train,race_24952_rollout_010_prefix_0.json,race_24952,10,0,yes,race,230,624
train,race_25050_rollout_005_prefix_0.json,race_25050,5,0,yes,race,191,546
train,race_25050_rollout_008_prefix_0.json,race_25050,8,0,yes,race,188,541
train,race_25050_rollout_020_prefix_0.json,race_25050,20,0,yes,race,236,600
train,race_25556_rollout_011_prefix_2.json,race_25556,11,2,no,race,26,506
train,race_25556_rollout_014_prefix_0.json,race_25556,14,0,no,race,31,511
train,race_25556_rollout_021_prefix_3.json,race_25556,21,3,yes,race,186,700
train,race_25592_rollout_001_prefix_3.json,race_25592,1,3,no,race,54,583
train,race_25592_rollout_005_prefix_2.json,race_25592,5,2,yes,race,266,851
train,race_25592_rollout_012_prefix_1.json,race_25592,12,1,yes,race,352,963
train,race_25592_rollout_021_prefix_1.json,race_25592,21,1,no,race,40,568
train,race_25592_rollout_028_prefix_1.json,race_25592,28,1,yes,race,302,894
train,race_25830_rollout_006_prefix_1.json,race_25830,6,1,no,race,161,630
train,race_25830_rollout_017_prefix_1.json,race_25830,17,1,no,race,177,660
train,race_25830_rollout_029_prefix_0.json,race_25830,29,0,yes,race,300,793
train,race_25878_rollout_013_prefix_0.json,race_25878,13,0,yes,race,160,839
train,race_25878_rollout_018_prefix_0.json,race_25878,18,0,yes,race,160,852
train,race_25878_rollout_022_prefix_0.json,race_25878,22,0,yes,race,243,996
train,race_26057_rollout_001_prefix_0.json,race_26057,1,0,no,race,104,528
train,race_26057_rollout_003_prefix_1.json,race_26057,3,1,no,race,175,612
train,race_26057_rollout_007_prefix_0.json,race_26057,7,0,yes,race,1344,2021
train,race_26057_rollout_007_prefix_5.json,race_26057,7,5,no,race,289,763
train,race_26057_rollout_028_prefix_2.json,race_26057,28,2,no,race,588,1151
train,race_26057_rollout_028_prefix_3.json,race_26057,28,3,no,race,388,895
train,race_26278_rollout_001_prefix_0.json,race_26278,1,0,no,race,600,1399
train,race_26278_rollout_004_prefix_2.json,race_26278,4,2,no,race,294,1019
train,race_26278_rollout_014_prefix_2.json,race_26278,14,2,no,race,495,1282
train,race_26278_rollout_019_prefix_0.json,race_26278,19,0,yes,race,204,898
train,race_26278_rollout_021_prefix_0.json,race_26278,21,0,yes,race,462,1230
train,race_26278_rollout_021_prefix_3.json,race_26278,21,3,no,race,187,891
train,race_26278_rollout_022_prefix_3.json,race_26278,22,3,no,race,567,1347
train,race_26278_rollout_024_prefix_3.json,race_26278,24,3,no,race,141,832
